Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd
3764,6363361379,5,1.0,1.0,1,0,1,2021-01-19,"This smells AMAZING. It comes with a little scrapper so that the jar stays clean and hygienic. I apply a thick layer to my lips before bed and by morning my lips are plump and fully hydrated. You could use this during the day too as a thinner layer, but it is pretty sticky. Haven’t tried the other flavors.. but I imagine I’d like the berry the best anyways.",,lightMedium,hazel,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3765,6488453373,2,0.0,,0,0,0,2021-01-19,"I find my $4 Vaseline Lip Therapy works better than this. I wake up with very dry lips after using this. I love the applicator it comes with, and the smell is pleasant.",It's a no for me.,light,blue,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3766,21858075152,5,1.0,1.0,6,0,6,2021-01-19,The ULTIMATE hydration for lips. Makes them so fresh 10/10 trust this is the secret.,YES Ma’am,lightMedium,green,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3767,22723449801,1,0.0,1.0,5,0,5,2021-01-19,Its okay but literally the duplicate of Milani lip mask. I rather buy that for 10 bucks than this one.,not worth it,medium,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3768,6668480008,5,1.0,1.0,1,0,1,2021-01-18,"Amazing lip mask! Really repairs chapped and dry lips, while leaving a nice glossy look on lips.",,fair,green,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3769,21102060484,5,1.0,1.0,1,0,1,2021-01-18,J’adore !! L’odeur est incroyable. Ça s’applique super bien sur les lèvres,I love it,light,blue,normal,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3770,29759560315,3,0.0,0.8181819915771484,11,2,9,2021-01-18,"I wasn’t impressed, I had been thinking about buying this so I was excited to see that they had a travel size set of 3 laneige products as a birthday gift so I got it and I kind of regret it, it honestly worked sort of like a normal chapstick.","Its okay, not worth the price",light,blue,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3771,24969195172,3,0.0,0.5,10,5,5,2021-01-18,"I have bought this lip mask twice now, and got the same results both times. The first time I bought it was back in 2019, and I noticed that every morning after using this product I would have a small pimple around my mouth. I’d wash my face and put an acne treatment on it that night, and it would disappear the next day or two; however, this was an annoying cycle that continued every time I used this lip mask. Flash forward to 2020, where I thought maybe it was user error, and I had been applying the mask too liberally. Yet again, no matter how carefully I applied the mask or how long I waited for it to absorb until I laid down on my pillow (I thought maybe it was smearing when I was moving around at night) there was still a new breakout around my face. Since it was the only new product I was using, and after I stopped using it I also no longer broke out around my lips, I easily attributed those breakouts to this mask. This is unfortunate because I loved the way it smelled, and it gave a nice shine to my lips - but it was nothing that Vaseline couldn’t accomplish.","Nice smell, but made me breakout around my mouth",fair,green,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3772,6178043656,5,1.0,0.6666669845581055,3,1,2,2021-01-18,"Obsessed with this product, probably one of my favourite products I’ve used. I used Vanilla and Berry I’m trying Sweet Candy next!",,lightMedium,brown,oily,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3773,6632030322,3,0.0,0.3571430146694183,28,18,10,2021-01-18,This product is just...stupid. I received it in the birthday gift for free which is good because if I paid full price for this I think I’d return it. It smells weird like bubblegum. It actually looks pretty and very shiny on my lips which is weird because it’s meant to be worn at night. It feels and preforms just like Vaseline but Vaseline is way cheaper and doesn’t have the weird smell. It works like any other thick lip balm. I don’t get it. I’m going to use up my sample because it does hydrate my lips but it’s nothing special and I would not pay more than $5 for this.,Why would you buy this,fairLight,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3774,11100807712,1,0.0,1.0,4,0,4,2021-01-18,"I’m sure this stuff works for those who don’t have truly chapped lips, but it made my chronically chapped lips worse.",not for me,fair,blue,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3775,6301892248,2,0.0,,0,0,0,2021-01-18,"I was really excited to try this and wanted to love it, but it just didn’t do a whole lot. It moisturized and repaired my lips as much as a regular old lip balm does, except 10x more expensive... I find the smith’s rosebud salve works much better when left overnight, and for a 1/3 of the price.",What’s the hype for?,light,green,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3776,2308562250,5,1.0,1.0,8,0,8,2021-01-18,"Love this product! Perfect for before bed. Prefer Vanilla flavour, didn’t love the original flavour",,light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3777,6110149153,4,1.0,0.3333329856395721,3,2,1,2021-01-18,"It’s nice. Smells good, little goes a long way, but I don’t find it hugely more impressive than a regular drugstore lip chap.",,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3778,2282499786,5,1.0,1.0,9,0,9,2021-01-18,"As someone who has always suffered from chronically dry, chapped, peeling lips, this mask is a life saver. No matter how much water I drink, no matter the climate, or what products I use, nothing has worked and my lips always end up cracked, peeling, and painful. I’ve even thought about going to the dermatologist. But from the first time I tried this product, my lips have never felt better! Goes on smooth, smells delicious, and a little goes a long way! I even feel it on my lips still when I wake up in the morning! I tend to use this more as a lip balm whenever my lips feel chapped than an actual mask, and I have one at home and one in my purse for on the go. I hope Laneige never discontinues this one! Well worth $20!",BEST PRODUCT EVER,lightMedium,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3779,11867969955,5,1.0,1.0,3,0,3,2021-01-18,IN LOVE! Love the smell and the way it makes my lips feel hydrated. I apply it all day like a chapstick. It does have a glossy/purple colour on the lips,,light,blue,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3780,8676341960,5,1.0,1.0,1,0,1,2021-01-18,"LOVE this product. When I wake up, I notice a difference in my lips then when I do not use it. I like that it is not too sticky.",LOVE it.,,,oily,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3781,9812236789,2,0.0,1.0,2,0,2,2021-01-18,"this product smells amazing and feels amazing when it’s on. however, it leaves my lips dry and chapped. it’s almost as ifit dries it out instead of moisturizing.",drys my lips,light,green,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3782,7549524469,2,0.0,1.0,1,0,1,2021-01-18,"Definitely a bit overhyped! I’ve always used Rosebud Salve and find this to be less hydrating than that for almost triple the price! It feels nice, but I think there are cheaper options that are more effective!",,fair,blue,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3783,21662641439,5,1.0,1.0,1,0,1,2021-01-17,Love using this daily! Use it in the morning and before bed and I always have smooth lips! Love this product! I will definitely buy some of the others.,SMOOTH LIPS,fair,brown,oily,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3784,8158167739,5,1.0,1.0,2,0,2,2021-01-17,"My lips are naturally crusty lol. Well, this has changed my lips. I slather it on before bed time, and my lips feel so hydrated, even in the winter. Worth the money 10/10",,lightMedium,brown,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3785,1409425649,5,1.0,0.6666669845581055,6,2,4,2021-01-17,"I use this all day, everyday. You can feel your lips pulling in moisture as soon as you apply it. As a smoker, my lips get very dry and often appear dark; there has been a noticeable lightening of my natural lip colour that even my mom noticed, who constantly complains about my dark lips. The hydration is long lasting - the other day while out for my dog’s evening walk, I realized I hadn’t put anything on my lips since that morning, and I hadn’t noticed any dryness at all!",Must-have for smokers!,tan,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3786,9606450196,5,1.0,1.0,3,0,3,2021-01-17,"Absolutely love this product! Smells amazing and lasts so long. It is a bit sticky, so make sure you keep the applicator in the sleeve so nothing sticks to it. If you’re hesitant, get the sample size first.",Best lip mask!,light,blue,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3787,24378178206,4,1.0,0.6666669845581055,3,1,2,2021-01-17,A luxury product for the lips as an indulgence but Vaseline works just as good at night if not better.,,lightMedium,brown,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3788,6451735565,5,1.0,1.0,1,0,1,2021-01-17,"Got this as apart of a Laneige gift set, pleasantly surprised at the results upon application. It is so smooth, glides on my lips. The smell is a fruity berry, it’s subtle and not too sweet smelling, This package is small but you only need to apply small amount that goes a long way; I can see this lasting for awhile.","Lovely product, makes lips extra smooth",lightMedium,,dry,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3789,7928854021,3,0.0,1.0,6,0,6,2021-01-17,"I like the scent and it feels nice, but by morning my lips are dry. On the positive side, I like that it comes with a little spatula and there is enough product to last a while.","Overhyped, not moisturizing enough.",fair,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3790,10048923098,5,1.0,1.0,3,0,3,2021-01-17,"I love this lip mask. I put a thick coat on before bed and wipe my lips with a wet cotton swab/rag to get the dead skin off in the morning. It makes my lips really smooth. You get a lot of product, so I think it’s worth $22. The vanilla isn’t strong, very subtle, not too sweet.",I love it,fairLight,hazel,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3791,5129092702,5,1.0,,0,0,0,2021-01-16,Saving grace...amazing product for dry cracked and even scarred lips. Leaves lips hydrated and supple.,Supple lips,lightMedium,hazel,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3792,8844594973,5,1.0,1.0,3,0,3,2021-01-16,"the very best product to soothe dry lips! nothing else helps my dry, cracked lips other than laneige. i use it all the time not just as a sleeping mask",,mediumTan,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3793,2025983075,2,0.0,1.0,2,0,2,2021-01-16,"It’s okay. I have chronically peeling lips, and inexpensive lanolin is much more effective. I wanted to love it but it didn’t do the trick, unfortunately.",Just buy lanolin instead!!,fair,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3794,978361437,5,1.0,1.0,2,0,2,2021-01-16,"I love this product. I got the holiday kit with a gloss and the candy mask and fell in love, so I bought the berry one. It’s so buttery and makes my lips super soft. It’s great to wear at night but can easily be worn as a balm during the day. I definitely recommend wearing this after using a lip scrub. Your lips will be super soft and smooth.",Fantastic!,fair,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
